,TaxonID,ScientificName,ListingStatus,ListingLocality,ListingDates,SpeciesStatusAssessmentDates,SpeciesStatusAssessmentURLs,SpeciesStatusAssesmentTitles,RecoveryPlanDates,RecoveryPlanURLs,RecoveryPlanTitles,ReviewDates,ReviewURLs,ReviewTitles,CriticalHabitatDesignationDates,CriticalHabitatDesignationURLs,CriticalHabitatDesignationTitles
0,620,Alcelaphus buselaphus tora,Endangered,Wherever found,07-27-1979,,,,,,,,,,,,
0,10399,Alces alces andersoni,,,,,,,,,,,,,,,
0,2446,Alectryon macrococcus,Endangered,Wherever found,05-15-1992,,,,07-29-1997,https://ecos.fws.gov/docs/recovery_plan/970729.pdf,None,08-27-2021; 08-07-2013; 08-27-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3485.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2059.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1619.pdf,None; None; None,03-30-2016,https://www.govinfo.gov/link/fr/81/17789?link-type=pdf,None
0,7444,Aletes filifolius,,,,,,,,,,,,,,,
0,1623,Aletes humilis,,,,,,,,,,,,,,,
0,1761,Alethe choloensis,Endangered,Wherever found,01-12-1995,,,,,,,,,,,,
0,8605,alexicles aspersa,,,,,,,,,,,,,,,
0,3768,Algamorda newcombiana,,,,,,,,,,,,,,,
0,2144,Aliciella caespitosa,,,,,,,,,,,,,,,
0,8183,Aliciella formosa,,,,,,,,,,,,,,,
0,6041,Alle alle,,,,,,,,,,,,,,,
0,776,Alligator mississippiensis,,,03-11-1967,,,,,,,,,,,,
0,6602,Alligator sinensis,Endangered,Wherever found,06-14-1976,,,,,,,,,,,,
0,2404,Allionia cristata,,,,,,,,,,,,,,,
0,2608,Allium aaseae,,,,,,,,,,,,,,,
0,2933,Allium constrictum,,,,,,,,,,,,,,,
0,3153,Allium dictuon,,,,,,,,,,,,,,,
0,5525,allium haematochiton,,,,,,,,,,,,,,,
0,8024,Allium hickmanii,,,,,,,,,,,,,,,
0,3061,Allium hoffmanii,,,,,,,,,,,,,,,
0,6734,Allium jepsonii,,,,,,,,,,,,,,,
0,6395,Allium madidum,,,,,,,,,,,,,,,
0,2951,Allium munzii,Endangered,Wherever found,10-13-1998,,,,,,,08-31-2022; 09-05-2013; 06-17-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3956.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2130.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1510.pdf,None; None; None,04-16-2013,https://www.govinfo.gov/link/fr/78/22625?link-type=pdf,None
0,7078,Allium oxyphilum,,,,,,,,,,,,,,,
0,3292,Allium passeyi,,,,,,,,,,,,,,,
0,3898,Allium perdulce sperryi,,,,,,,,,,,,,,,
0,424,Allium pleianthum,,,,,,,,,,,,,,,
0,1042,Allium robinsonii,,,,,,,,,,,,,,,
0,1709,Allium scilloides,,,,,,,,,,,,,,,
0,8031,Allium shevockii,,,,,,,,,,,,,,,
0,8008,Allium speculae,,,,,,,,,,,,,,,
0,2248,Allium tolmiei persimile,,,,,,,,,,,,,,,
0,3186,Allium tribracteatum,,,,,,,,,,,,,,,
0,2272,Allium tuolumnense,,,,,,,,,,,,,,,
0,3062,Allium yosemitense,,,,,,,,,,,,,,,
0,9919,Allocapnia brooksi,,,,,,,,,,,,,,,
0,9920,Allocapnia cunninghami,,,,,,,,,,,,,,,
0,9916,Allocapnia fumosa,,,,,,,,,,,,,,,
0,554,Allocrangonyx hubrichti,,,,,,,,,,,,,,,
0,5069,Allocrangonyx pellucidus,,,,,,,,,,,,,,,
0,8694,Allomyia hector,,,,,,,,,,,,,,,
0,7026,Alloperla natchez,,,,,,,,,,,,,,,
0,4529,Alloperla roberti,,,,,,,,,,,,,,,
0,3444,Allowissadula holosericea,,,,,,,,,,,,,,,
0,2364,Alnus maritima,,,,05-31-2018,https://ecos.fws.gov/ServCat/DownloadFile/164388,None,,,,,,,,,
0,557,Alopecurus aequalis var. sonomensis,Endangered,Wherever found,10-22-1997,,,,,,,09-08-2011,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1836.pdf,None,,,
0,6043,Alouatta palliata,Endangered,Wherever found,06-14-1976,,,,,,,,,,,,
0,3493,Alouatta pigra,Threatened,Wherever found,10-19-1976,,,,,,,,,,,,
0,4327,Alphitonia ponderosa,,,,,,,,,,,,,,,
0,730,Alsophila brooksii,,,,,,,,,,,,,,,
0,6767,Alsophis sancticrucis,,,,,,,,,,,,,,,
0,3699,Amaranthus brownii,Endangered,Wherever found,08-21-1996,,,,03-31-1998,https://ecos.fws.gov/docs/recovery_plan/980331a.pdf,None,08-27-2021; 09-08-2017; 08-28-2012; 08-02-2007,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3486.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2409.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1956.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1088.pdf,None; None; None; None,05-22-2003,https://www.govinfo.gov/link/fr/68/28054?link-type=pdf,None
0,8549,Amaranthus pumilus,Threatened,Wherever found,04-07-1993,,,,11-12-1996,https://ecos.fws.gov/docs/recovery_plan/961112b.pdf,None,05-03-2023; 06-04-2018; 06-04-2007,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4096.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2554.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1053.pdf,None; None; None,,,
0,9009,Amazilia luciae,Endangered,Wherever found,08-28-2015,,,,,,,,,,,,
0,435,Amazona arausiaca,Endangered,Wherever found,07-27-1979,,,,,,,,,,,,
0,8358,Amazona brasiliensis,Endangered,Wherever found,09-28-1990,,,,,,,,,,,,
0,9025,Amazona collaria,Threatened,Wherever found,04-11-2013,,,,,,,,,,,,
0,3068,Amazona guildingii,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,5510,Amazona imperialis,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,3235,Amazona leucocephala,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,6361,Amazona pretrei pretrei,Endangered,Wherever found,06-14-1976,,,,,,,,,,,,
0,6321,Amazona rhodocorytha,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,5712,Amazona versicolor,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,5944,Amazona vinacea,Endangered,Wherever found,06-14-1976,,,,,,,,,,,,
0,9022,Amazona viridigenalis,,,,,,,,,,,,,,,
0,3067,Amazona vittata,Endangered,Wherever found,03-11-1967,,,,05-09-2009,https://ecos.fws.gov/docs/recovery_plan/090617.pdf,None,03-31-2023; 08-01-2017; 09-26-2008,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4086.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2387.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1289.pdf,None; None; None,,,
0,2574,Amblema neislerii,Endangered,Wherever found,03-16-1998,,,,09-27-2019; 09-19-2003,https://ecos.fws.gov/docs/recovery_plan/Fat Theeridge Recovery Plan Amendment.pdf; https://ecos.fws.gov/docs/recovery_plan/030930.pdf,None; None,09-17-2007,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1070.pdf,None,11-15-2007,https://www.govinfo.gov/link/fr/72/64286?link-type=pdf,None
0,8650,Amblyderus werneri,,,,,,,,,,,,,,,
0,6490,Amblyopsis rosae,Threatened,Wherever found,11-01-1984,,,,11-14-1989,https://ecos.fws.gov/docs/recovery_plan/891114b.pdf,None,08-09-2019; 09-19-2011,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2754.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1793.pdf,None; None,,,
0,3966,Amblyopsis spelaea,,,,,,,,,,,,,,,
0,9774,Amblyscirtes linda,,,,,,,,,,,,,,,
0,3331,Ambrosia cheiranthifolia,Endangered,Wherever found,08-24-1994,,,,08-23-2018,https://ecos.fws.gov/docs/recovery_plan/Texas Coastal Bend Shortgrass Prairie Multi-Species Recovery Plan_August 2018_2.pdf,None,08-04-2022; 12-30-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3811.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1696.pdf,None; None,,,
0,5749,Ambrosia linearis,,,,,,,,,,,,,,,
0,8287,Ambrosia pumila,Endangered,Wherever found,07-02-2002,,,,,,,08-31-2021; 07-15-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3500.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1671.pdf,None; None,11-30-2010,https://www.govinfo.gov/link/fr/75/74546?link-type=pdf,None
0,2564,Ambrysus amargosus,Threatened,Wherever found,05-20-1985,,,,09-28-1990,https://ecos.fws.gov/docs/recovery_plan/900928d.pdf,None,09-30-2020,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3454.pdf,None,05-20-1985,https://www.govinfo.gov/link/fr/50/20777?link-type=pdf,None
0,219,Ambrysus funebris,,,,,,,,,,,,,,,
0,9776,Ambystoma barbouri,,,,,,,,,,,,,,,
0,8939,Ambystoma bishopi,Endangered,Wherever found,02-10-2009,03-30-2020,https://ecos.fws.gov/ServCat/DownloadFile/196957,None,06-15-2021,https://ecos.fws.gov/docs/recovery_plan/20210615_RETICULATED_Flatwoods_Salamander_RP.pdf,None,05-25-2023; 08-05-2015; 02-10-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4104.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2326.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1489.pdf,None; None; None,02-10-2009,https://www.govinfo.gov/link/fr/74/6700?link-type=pdf,None
0,2076,Ambystoma californiense,,,08-04-2004; 07-22-2002; 01-19-2000,,,,06-06-2017; 12-12-2016; 05-31-2016,https://ecos.fws.gov/docs/recovery_plan/Signed Central CTS Recovery Plan.pdf; https://ecos.fws.gov/docs/recovery_plan/SB CTS Final RP Signed_1.pdf; https://ecos.fws.gov/docs/recovery_plan/06012016_Final Santa Rosa_RP_signed_1.pdf,None; None; None,08-10-2023; 07-19-2022; 06-29-2021; 10-21-2014; 11-16-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/5721.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3762.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3291.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2236.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1553.pdf,None; None; None; None; None,08-31-2011; 08-23-2005; 11-24-2004,https://www.govinfo.gov/link/fr/76/54346?link-type=pdf; https://www.govinfo.gov/link/fr/70/49380?link-type=pdf; https://www.govinfo.gov/link/fr/69/68568?link-type=pdf,None; None; None
0,4981,Ambystoma cingulatum,Threatened,Wherever found,04-01-1999,03-31-2020,https://ecos.fws.gov/ServCat/DownloadFile/196953,None,06-15-2021,https://ecos.fws.gov/docs/recovery_plan/20210615_Frosted_Flatwoods salamander_RP.pdf,None,09-13-2019; 02-10-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2813.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1351.pdf,None; None,02-10-2009,https://www.govinfo.gov/link/fr/74/6700?link-type=pdf,None
0,3502,ambystoma gracile,,,,,,,,,,,,,,,
0,7405,Ambystoma macrodactylum croceum,Endangered,Wherever found,03-11-1967,,,,07-02-1999,https://ecos.fws.gov/docs/recovery_plan/990702.pdf,None,10-08-2019; 06-01-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3458.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1507.pdf,None; None,06-22-1978,https://www.govinfo.gov/link/fr/43/26759?link-type=pdf,None
0,2096,Ambystoma mavortium stebbinsi,Endangered,Wherever found,01-06-1997,,,,12-06-2019; 09-24-2002,https://ecos.fws.gov/docs/recovery_plan/Final RP Amendment_Sonoran tiger salamander_508 Compliant.pdf; https://ecos.fws.gov/docs/recovery_plan/020924.pdf,None; None,10-04-2007,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1120.pdf,None,,,
0,5154,Ameiva polops,Endangered,Wherever found,07-05-1977,,,,09-27-2019; 03-29-1984,https://ecos.fws.gov/docs/recovery_plan/St. Croix Ground Lizard Recovery Plan Amendment.pdf; https://ecos.fws.gov/docs/recovery_plan/840329.pdf,None; None,09-16-2019; 08-21-2013,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2832.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2107.pdf,None; None,09-22-1977,https://www.govinfo.gov/link/fr/42/47840?link-type=pdf,None
0,6606,Ameiva wetmorei,,,,,,,,,,,,,,,
0,2178,Amelanchier nantucketensis,,,,,,,,,,,,,,,
0,8651,Ameletus edmundsi,,,,,,,,,,,,,,,
0,6524,Ameletus falsus,,,,,,,,,,,,,,,
0,8863,amergoniscus centalis,,,,,,,,,,,,,,,
0,8666,amergoniscus gipsocolus,,,,,,,,,,,,,,,
0,3381,Ammocrypta pellucida,,,,,,,,,,,,,,,
0,1635,Ammodorcas clarkei,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,5113,Ammodramus bairdii,,,,,,,,,,,,,,,
0,9719,Ammodramus caudacutus,,,,,,,,,,,,,,,
0,3941,Ammodramus henslowii,,,,,,,,,,,,,,,
0,5715,Ammodramus henslowii houstonensis,,,,,,,,,,,,,,,
0,6178,Ammodramus maritimus juncicola,,,,,,,,,,,,,,,
0,9775,Ammodramus maritimus macgillivraii,,,,05-01-2018,https://ecos.fws.gov/ServCat/DownloadFile/160077,None,,,,,,,,,
0,1,Ammodramus maritimus nigrescens,,,03-11-1967,,,,,,,,,,,,
0,7384,Ammodramus maritimus pelonotus,,,,,,,,,,,,,,,
0,8879,Ammodramus savannarum,,,,,,,,,,,,,,,
0,32,Ammodramus savannarum floridanus,Endangered,Wherever found,07-31-1986,,,,11-07-2019; 05-18-1999,https://ecos.fws.gov/docs/recovery_plan/Florida Grasshopper Sparrow Recovery Plan Amendment_1.pdf; https://ecos.fws.gov/docs/recovery_plan/140903.pdf,None; None,04-17-2023; 09-30-2008,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4092.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1288.pdf,None; None,,,
0,8329,Ammodramus savannarum ssp. perpallidus,,,,,,,,,,,,,,,
0,4988,Ammonitella yatesii,,,,,,,,,,,,,,,
0,3389,Ammopelmatus kelsoensis,,,,,,,,,,,,,,,
0,8260,Ammopelmatus muwu,,,,,,,,,,,,,,,
0,4620,Ammospermophilus nelsoni,,,,,,,,,,,,,,,
0,6584,Ammospiza maritima mirabilis,Endangered,Wherever found,03-11-1967,,,,08-06-2019; 05-18-1999,https://ecos.fws.gov/docs/recovery_plan/Cape Sable Seaside Sparrow Recovery Plan Amendment.pdf; https://ecos.fws.gov/docs/recovery_plan/140903.pdf,None; None,06-02-2023; 08-18-2010,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4106.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1584.pdf,None; None,11-06-2007,https://www.govinfo.gov/link/fr/72/62736?link-type=pdf,None
0,9031,Amnicola sp,,,,,,,,,,,,,,,
0,1363,Amoreuxia gonzalezii,,,,,,,,,,,,,,,
0,8288,Amoreuxia wrightii,,,,,,,,,,,,,,,
0,4854,Amorpha canescens,,,,,,,,,,,,,,,
0,6470,Amorpha crenulata,Endangered,Wherever found,07-18-1985,,,,08-06-2019; 05-18-1999,https://ecos.fws.gov/docs/recovery_plan/Pine Rocklands Recovery Plan Amendment_1.pdf; https://ecos.fws.gov/docs/recovery_plan/140903.pdf,None; None,09-21-2007,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1079.pdf,None,,,
0,4943,Amorpha georgiana confusa,,,,,,,,,,,,,,,
0,1906,Amorpha georgiana georgiana,,,,,,,,,,,,,,,
0,5460,Amorpha ouachitensis,,,,,,,,,,,,,,,
0,4297,Amorpha roemeriana,,,,,,,,,,,,,,,
0,6445,Amphianthus pusillus,Threatened,Wherever found,02-05-1988,,,,09-27-2019; 07-07-1993,https://ecos.fws.gov/docs/recovery_plan/Three Granite Outcrop Plants Recovery Plan Amendment.pdf; https://ecos.fws.gov/docs/recovery_plan/930707.pdf,None; None,09-11-2019; 09-30-2008,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2826.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1287.pdf,None; None,,,
0,4140,Amphigyra alabamensis,,,,,,,,,,,,,,,
0,9921,Amphinemura mockfordi,,,,,,,,,,,,,,,
0,7252,Amphisbaena bakeri,,,,,,,,,,,,,,,
0,7267,Amphispiza belli belli,,,,,,,,,,,,,,,
0,6588,Amphispiza belli clementeae,,,09-12-1977,08-01-2022; 03-01-2020,https://ecos.fws.gov/ServCat/DownloadFile/228022; https://ecos.fws.gov/ServCat/DownloadFile/199553,None; None,01-26-1984,https://ecos.fws.gov/docs/recovery_plan/840126.pdf,None,01-25-2023; 05-05-2021; 08-13-2009,https://www.govinfo.gov/link/fr/88/4761; https://www.govinfo.gov/link/fr/86/23882?link-type=pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1466.pdf,None; None; None,,,
0,4042,Amphiuma pholeter,,,,,,,,,,,,,,,
0,2513,Amsinckia carinata,,,,,,,,,,,,,,,
0,5558,Amsinckia grandiflora,Endangered,Wherever found,05-08-1985,,,,09-26-2019; 09-29-1997,https://ecos.fws.gov/docs/recovery_plan/APG amendment Fiddleneck.pdf; https://ecos.fws.gov/docs/recovery_plan/970929a.pdf,None; None,04-09-2021; 02-04-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/955.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1333.pdf,None; None,05-08-1985,https://www.govinfo.gov/link/fr/50/19374?link-type=pdf,None
0,5567,Amsinckia vernicosa,,,,,,,,,,,,,,,
0,3445,Amsinckia vernicosa furcata,,,,,,,,,,,,,,,
0,116,Amsonia fugatei,,,,,,,,,,,,,,,
0,7127,Amsonia glaberrima,,,,,,,,,,,,,,,
0,7346,Amsonia grandiflora,,,,,,,,,,,,,,,
0,7485,Amsonia kearneyana,Endangered,Wherever found,01-19-1989,,,,01-22-2021,https://ecos.fws.gov/docs/recovery_plan/Final RP Revision_Kearneys blue star signed_2.pdf,None,03-31-2022; 08-15-2013,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3691.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2121.pdf,None; None,,,
0,3367,Amsonia ludoviciana,,,,,,,,,,,,,,,
0,5017,Amsonia palmeri,,,,,,,,,,,,,,,
0,7184,Amsonia peeblesii,,,,,,,,,,,,,,,
0,6543,Amsonia repens,,,,,,,,,,,,,,,
0,8152,Amsonia tabernaemontana gattingeri,,,,,,,,,,,,,,,
0,5310,Amsonia tharpii,,,,02-01-2024,https://ecos.fws.gov/ServCat/DownloadFile/244958,None,,,,,,,,,
0,8249,Amytornis goyderi,Endangered,Wherever found,06-02-1970,,,,,,,,,,,,
0,4102,anacolia menziesii,,,,,,,,,,,,,,,
0,9187,Anacroneuria wipukupa,,,,,,,,,,,,,,,
0,9322,Anacropora spinosa,Threatened,Wherever found,11-13-2014,,,,,,,,,,,,
0,6652,Anaea troglodyta floridalis,Endangered,Wherever found,09-11-2014,,,,11-25-2014,https://ecos.fws.gov/docs/recovery_plan/20141126_Recovery Outline_Florida leafwing_MS revisions.pdf,None,08-18-2023,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/6348.pdf,None,08-12-2014,https://www.govinfo.gov/link/fr/79/47179?link-type=pdf,None
0,11,Anairetes alpinus,Endangered,Wherever found,07-24-2012,,,,,,,,,,,,
0,2049,Anas aucklandica nesiotis,Endangered,Wherever found,06-14-1976,,,,,,,,,,,,
0,6589,Anas bahamensis,,,,,,,,,,,,,,,
0,3637,Anas bahamensis bahamensis,,,,,,,,,,,,,,,
0,3504,Anas diazi,,,03-11-1967,,,,,,,,,,,,
0,2081,Anas laysanensis,Endangered,Wherever found,03-11-1967,,,,07-07-2009,https://ecos.fws.gov/docs/recovery_plan/090922.pdf,None,08-04-2022; 08-25-2017; 08-25-2014; 08-02-2007,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3824.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2400.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2216.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1089.pdf,None; None; None; None,,,
0,7616,Anas oustaleti,,,12-08-1977,,,,,,,,,,,,
0,7712,Anas wyvilliana,Endangered,Wherever found,03-11-1967,,,,10-28-2011,https://ecos.fws.gov/docs/recovery_plan/Hawaiian Waterbirds RP 2nd Revision.pdf,None,08-27-2021; 07-23-2015; 07-31-2009,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3490.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2264.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1436.pdf,None; None; None,,,
0,6889,Anaxyrus baxteri,Endangered,Wherever found,01-17-1984,,,,07-16-2015,https://ecos.fws.gov/docs/recovery_plan/First Revised Recovery Plan for Wyoming Toad_07.16.2015.pdf,None,08-20-2019; 09-13-2012,https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2762.pdf; https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1948.pdf,None; None,,,
0,1114,Anaxyrus boreas boreas,,,; ,10-05-2017; 10-05-2017,https://ecos.fws.gov/ServCat/DownloadFile/164501; https://ecos.fws.gov/ServCat/DownloadFile/164501,None; None,,,,,,,,,
